id,text,label,clean_text,reference_time
UgwBL5F4lEHFhyRHxL94AaABAg,এই গান যখন শুনি ? আমার  সন্তানের  গলা শুনতে পাই  ॥ আজ তার সেই কন্ট স্তব্ধ ॥ বছরের পর বছর মেন্টাল হসপিটালে  জীবন। কাটাচ্ছে ॥  এত রূহের কষ্ট কি  ভাবে সহ‍্য করতেছি  কে বুঝবে ! ক্ষণিকের জন‍্য তার ভুলতে পরিনা একেকটা তার গান হূবুহূ কন্ঠ ও সুর যেন সত‍্যকার গায়ক গান  করতেছে॥ এক নিমিষের জন‍্য আমার  কান থেকে  যায়না  ॥,1,এই গান যখন শুনি ? আমার সন্তানের গলা শুনতে পাই ॥ আজ তার সেই কন্ট স্তব্ধ ॥ বছরের পর বছর মেন্টাল হসপিটালে জীবন। কাটাচ্ছে ॥ এত রূহের কষ্ট কি ভাবে সহ্য করতেছি কে বুঝবে ! ক্ষণিকের জন্য তার ভুলতে পরিনা একেকটা তার গান হূবুহূ কন্ঠ ও সুর যেন সত্যকার গায়ক গান করতেছে॥ এক নিমিষের জন্য আমার কান থেকে যায়না ॥,2025-07-29T09:17:36Z
UgxlT1e43ORpxsB1LVB4AaABAg,এই গান গুলো কখনো মন থেকে মুছে যাবেনা আমার অনেক পছন্দের একটা গান আমাকে অনেক স্মৃতি মনে করে দেয়ে,1,এই গান গুলো কখনো মন থেকে মুছে যাবেনা আমার অনেক পছন্দের একটা গান আমাকে অনেক স্মৃতি মনে করে দেয়ে,2023-05-17T16:46:57Z
Ugx6NY1XgS5HCVmOGL94AaABAg,এই গান আর বাসতপ জিবন একই কারণ । আজ থেকে ২৫ অথবা ৩০ অথবা  ২০ বছর আগের এই আমি। আজ আমি। কতো পাথকো। এই রকম আমরা  সবাই।,1,এই গান আর বাসতপ জিবন একই কারণ । আজ থেকে ২৫ অথবা ৩০ অথবা ২০ বছর আগের এই আমি। আজ আমি। কতো পাথকো। এই রকম আমরা সবাই।,2025-06-07T03:47:11Z
UgwIUb1ZiysUVmN0Wml4AaABAg,১৯৬৬ সালের দিকে মনে হয় প্রথম গানটি ‍শুনে ছিলাম। এখনো শুনতে খুব ভাল লাগে।,1,১৯৬৬ সালের দিকে মনে হয় প্রথম গানটি শুনে ছিলাম। এখনো শুনতে খুব ভাল লাগে।,2022-07-05T17:50:52Z
UgwxWWWShflLZfp8QT14AaABAg,"বাংলাদেশের মত অরাজকতার দেশে,এধরনের গানের  গায়ক, লেখক  আশ্চর্য লাগে।",1,"বাংলাদেশের মত অরাজকতার দেশে,এধরনের গানের গায়ক, লেখক আশ্চর্য লাগে।",2025-10-25T15:41:13Z
UgyqxtEh88bIoRuIjKl4AaABAg,১৯৯৫-৯৬ এর দিকে গান গুলো বিছানায় শুয়ে শুয়ে শুনতাম।❤️❤️❤️,1,১৯৯৫-৯৬ এর দিকে গান গুলো বিছানায় শুয়ে শুয়ে শুনতাম।️️️,2023-03-15T18:35:51Z
UgxAR7Se3LZx46T6ejp4AaABAg,অসাধারণ একটি গান আমার অনেক ভালো লাগে। গান টি শুনছি ক এক বছর যাবত কিন্তু আজ মনে হলো একটি কমেন্ট করে যা-ই ৪-১২-২৫,1,অসাধারণ একটি গান আমার অনেক ভালো লাগে। গান টি শুনছি ক এক বছর যাবত কিন্তু আজ মনে হলো একটি কমেন্ট করে যা-ই ৪-১২-২৫,2025-12-04T20:35:36Z
Ugw6pLcj7T6Uj7BPZJB4AaABAg,"অপূর্ব, অসাধারণ হয়েছে ♥️ 
সেই গ্ৰাম বাংলার দিনগুলো কোথায় যে চলে গেল হায়।
সেই অপূর্ব দিনগুলো কোথায় যে চলে গেল হায়।",1,"অপূর্ব, অসাধারণ হয়েছে ️ সেই গ্ৰাম বাংলার দিনগুলো কোথায় যে চলে গেল হায়। সেই অপূর্ব দিনগুলো কোথায় যে চলে গেল হায়।",2024-08-18T13:44:18Z
UgzosGvkDCxlVtB_4MB4AaABAg,"যে জন,  দুঃখ কে ভরণ করতে পারে, সে দুঃখ কখনো 
তার সাথে প্রতারণা করতে পারে না,",1,"যে জন, দুঃখ কে ভরণ করতে পারে, সে দুঃখ কখনো তার সাথে প্রতারণা করতে পারে না,",2025-02-18T06:48:04Z
UgxPWksqBhQzqEvRg9d4AaABAg,আমার এক গভীর ক্ষত প্রিয় গান আমি ছোট বেলা থেকে এই গানটি শোনে শোনে আসছি খুব প্রিয় গান....,1,আমার এক গভীর ক্ষত প্রিয় গান আমি ছোট বেলা থেকে এই গানটি শোনে শোনে আসছি খুব প্রিয় গান....,2025-08-14T13:29:56Z
UgwYsegasyNkgucgjB54AaABAg,এই গান শুনতাম এবং মনের আবেগে এই গান গাইতাম। এ গান হৃদয় থেকে ভুলতে পারি না।,1,এই গান শুনতাম এবং মনের আবেগে এই গান গাইতাম। এ গান হৃদয় থেকে ভুলতে পারি না।,2023-01-20T15:21:47Z
UgxpVdzK8HGAcZpQsxd4AaABAg,ভালো থেকো তোমরা দুই জন (এক জন প্রেমিকা ) ( আর একজন হলে ঘরের স্ত্রী )  তোমরা কেউ আজ আমার পাশে নেই শুধু রইলো গানটা (আমি),1,ভালো থেকো তোমরা দুই জন (এক জন প্রেমিকা ) ( আর একজন হলে ঘরের স্ত্রী ) তোমরা কেউ আজ আমার পাশে নেই শুধু রইলো গানটা (আমি),2024-12-15T19:26:43Z
UgxU0kTpuaKkJOPE_I94AaABAg,"আমার ভালো লাগার একটি গান।ঠাকুরগাও এর এক মেয়ে  বন্ধু এ গানের ক্যাসেট আমাকে দিয়ে ছিলো।সেই ২৭ বছর আগে।আজও তার কথা মনে পড়ে। 
❤",1,আমার ভালো লাগার একটি গান।ঠাকুরগাও এর এক মেয়ে বন্ধু এ গানের ক্যাসেট আমাকে দিয়ে ছিলো।সেই ২৭ বছর আগে।আজও তার কথা মনে পড়ে।,2025-01-18T02:48:34Z
UgytVLHL3baDdaP3Eyt4AaABAg,তোমাকে পেয়ে গেলে হয়তো এত সুন্দর গানটা শোনা হতোনা। কেউ নোটিফিকেশন দিলে আবার শুনতে আসবো।,1,তোমাকে পেয়ে গেলে হয়তো এত সুন্দর গানটা শোনা হতোনা। কেউ নোটিফিকেশন দিলে আবার শুনতে আসবো।,2024-12-23T06:34:58Z
UgxXaGMPRt_W3zy4shd4AaABAg,"ছোট বেলা থেকে শুনছি, এক কথায় অসাধারণ, খুব তৃপ্তি পেলাম, কলিজা ঠাণ্ডা হয়ে গেল।",1,"ছোট বেলা থেকে শুনছি, এক কথায় অসাধারণ, খুব তৃপ্তি পেলাম, কলিজা ঠাণ্ডা হয়ে গেল।",2022-09-27T17:56:37Z
UgzBb34MSHyHrz3dRsp4AaABAg,রিদয় ছুঁয়ে যাওয়া অসাধারন একটি গান ❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,1,রিদয় ছুঁয়ে যাওয়া অসাধারন একটি গান,2023-12-27T03:50:58Z
UgyHPbvjlikkYqUpWpB4AaABAg,"তাকে পেলে হয়তো  আক্ষেপের  অবসান হতো, কিন্তু গানের পূর্নতা আমি বুঝতেই পারতাম না😢",1,"তাকে পেলে হয়তো আক্ষেপের অবসান হতো, কিন্তু গানের পূর্নতা আমি বুঝতেই পারতাম না",2025-05-16T19:12:00Z
